NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	RCL1	na	336	2.2620019912719727	0.0152411265	No	
row_1	SORD	na	4118	0.4334660470485687	-0.06528073	No	
row_2	NOC4L	na	12812	0.0	-0.26044923	No	
row_3	IPO4	na	21922	0.0	-0.46495742	No	
row_4	DUSP2	na	25358	-0.03268280625343323	-0.54174817	No	
row_5	RABEPK	na	33078	-0.5635741949081421	-0.7093724	No	
row_6	NIP7	na	34314	-0.6527451872825623	-0.73052466	No	
row_7	SLC19A1	na	35255	-0.7313807606697083	-0.74426174	No	
row_8	MAP3K6	na	38084	-0.9705892205238342	-0.7979772	Yes	
row_9	MYC	na	38191	-0.9838920831680298	-0.7904465	Yes	
row_10	HK2	na	38321	-0.9943296313285828	-0.783327	Yes	
row_11	WDR74	na	38427	-1.0077519416809082	-0.7755335	Yes	
row_12	NDUFAF4	na	38450	-1.0110589265823364	-0.7658432	Yes	
row_13	PHB	na	38533	-1.0212141275405884	-0.7573977	Yes	
row_14	MPHOSPH10	na	38629	-1.0341556072235107	-0.7491137	Yes	
row_15	SLC29A2	na	38973	-1.0706595182418823	-0.7460299	Yes	
row_16	IMP4	na	39308	-1.112544059753418	-0.74232215	Yes	
row_17	BYSL	na	40032	-1.22186279296875	-0.74624676	Yes	
row_18	TMEM97	na	40154	-1.2398912906646729	-0.73647416	Yes	
row_19	FARSA	na	40407	-1.2869586944580078	-0.7291686	Yes	
row_20	WDR43	na	40815	-1.3702040910720825	-0.7245044	Yes	
row_21	MCM5	na	41209	-1.450793743133545	-0.7187142	Yes	
row_22	MRTO4	na	41444	-1.5008214712142944	-0.70885026	Yes	
row_23	HSPE1	na	41629	-1.5430359840393066	-0.69743854	Yes	
row_24	TFB2M	na	41700	-1.560793161392212	-0.6832886	Yes	
row_25	NPM1	na	41993	-1.645220160484314	-0.6732723	Yes	
row_26	MYBBP1A	na	42053	-1.6597604751586914	-0.65787846	Yes	
row_27	GRWD1	na	42213	-1.7012779712677002	-0.64431155	Yes	
row_28	DDX18	na	42237	-1.705747365951538	-0.6276462	Yes	
row_29	SRM	na	42315	-1.7182806730270386	-0.61206704	Yes	
row_30	AIMP2	na	42515	-1.7817426919937134	-0.59858763	Yes	
row_31	LAS1L	na	42565	-1.798272728919983	-0.5815741	Yes	
row_32	PPRC1	na	42817	-1.8795759677886963	-0.5682767	Yes	
row_33	NOP16	na	42835	-1.8856840133666992	-0.54966426	Yes	
row_34	SUPV3L1	na	42855	-1.893925428390503	-0.53101367	Yes	
row_35	DCTPP1	na	42907	-1.9143778085708618	-0.5128755	Yes	
row_36	GNL3	na	43020	-1.9635896682739258	-0.49561113	Yes	
row_37	CDK4	na	43024	-1.964404821395874	-0.47589138	Yes	
row_38	TBRG4	na	43142	-2.0173187255859375	-0.4581981	Yes	
row_39	TCOF1	na	43176	-2.0331387519836426	-0.43845955	Yes	
row_40	NOLC1	na	43275	-2.072228193283081	-0.41978657	Yes	
row_41	PLK1	na	43283	-2.075648307800293	-0.3990361	Yes	
row_42	HSPD1	na	43364	-2.122555732727051	-0.37945208	Yes	
row_43	PES1	na	43461	-2.1706438064575195	-0.3597429	Yes	
row_44	PPAN	na	43623	-2.2759008407592773	-0.3404328	Yes	
row_45	EXOSC5	na	43638	-2.285902500152588	-0.31772164	Yes	
row_46	RRP12	na	43944	-2.510981559753418	-0.2992766	Yes	
row_47	UTP20	na	43955	-2.5246026515960693	-0.27407125	Yes	
row_48	UNG	na	43967	-2.5342679023742676	-0.24879098	Yes	
row_49	RRP9	na	43981	-2.546564817428589	-0.22343177	Yes	
row_50	PA2G4	na	44031	-2.59834361076355	-0.19835922	Yes	
row_51	CBX3	na	44064	-2.6347403526306152	-0.1725384	Yes	
row_52	PUS1	na	44066	-2.6364340782165527	-0.14600453	Yes	
row_53	MCM4	na	44263	-2.9323642253875732	-0.12086779	Yes	
row_54	PLK4	na	44271	-2.948162078857422	-0.09132864	Yes	
row_55	NOP56	na	44366	-3.106325626373291	-0.062149603	Yes	
row_56	NOP2	na	44388	-3.1640212535858154	-0.030750463	Yes	
row_57	PRMT3	na	44501	-3.5186641216278076	0.0021778697	Yes	
